"","Reporter.Countries","Partner.Countries","Value_YearMean","LongitudeReport","LatitudeReport","LongitudePartner","LatitudePartner"
"2263","Panama","China, Hong Kong SAR",16,-80.11915156,8.51750797,114.1138045,22.39827737
"2264","Panama","China, mainland",44,-80.11915156,8.51750797,103.8190735,36.56176546
"2265","Panama","China, Taiwan Province of",216.4,-80.11915156,8.51750797,120.9542728,23.7539928
"2266","Panama","Costa Rica",7.6,-80.11915156,8.51750797,-84.19208768,9.97634464
"2267","Panama","Czechia",2.2,-80.11915156,8.51750797,15.31240163,49.73341233
"2268","Panama","Denmark",16.8,-80.11915156,8.51750797,10.02800992,55.98125296
"2269","Panama","France",23.4,-80.11915156,8.51750797,-2.76172945,42.17344011
"2270","Panama","Germany",342,-80.11915156,8.51750797,10.38578051,51.10698181
"2271","Panama","Greece",1.8,-80.11915156,8.51750797,22.95555794,39.07469623
"2272","Panama","India",0.4,-80.11915156,8.51750797,79.6119761,22.88578212
"2273","Panama","Israel",0.6,-80.11915156,8.51750797,35.00444693,31.46110101
"2274","Panama","Italy",83,-80.11915156,8.51750797,12.07001339,42.79662641
"2275","Panama","Japan",128.2,-80.11915156,8.51750797,138.0308956,37.59230135
"2276","Panama","Kuwait",2.6,-80.11915156,8.51750797,47.58700459,29.33431262
"2277","Panama","Lao People's Democratic Republic",0.2,-80.11915156,8.51750797,103.7377241,18.50217433
"2278","Panama","Malaysia",0.4,-80.11915156,8.51750797,109.6976228,3.78986846
"2279","Panama","Mexico",0.2,-80.11915156,8.51750797,-102.5234517,23.94753724
"2280","Panama","Netherlands",27.6,-80.11915156,8.51750797,5.28144793,52.1007899
"2281","Panama","New Zealand",22.6,-80.11915156,8.51750797,171.4849235,-41.81113557
"2282","Panama","Norway",7.2,-80.11915156,8.51750797,15.34834656,68.75015572
"2283","Panama","Republic of Korea",121.6,-80.11915156,8.51750797,127.8391609,36.38523983
"2284","Panama","Russian Federation",3.4,-80.11915156,8.51750797,96.68656112,61.98052209
"2285","Panama","Saudi Arabia",2.6,-80.11915156,8.51750797,44.53686271,24.12245841
"2286","Panama","Singapore",16.6,-80.11915156,8.51750797,103.8172559,1.35876087
"2287","Panama","South Africa",0.8,-80.11915156,8.51750797,25.08390093,-29.00034095
"2288","Panama","Spain",29,-80.11915156,8.51750797,-3.64755047,40.24448698
"2289","Panama","Sweden",15.2,-80.11915156,8.51750797,16.74558049,62.77966519
"2290","Panama","Switzerland",9.8,-80.11915156,8.51750797,8.20867471,46.79785878
"2291","Panama","Thailand",1.8,-80.11915156,8.51750797,101.0028813,15.11815794
"2292","Panama","Turkey",2.4,-80.11915156,8.51750797,35.16895346,39.0616029
"2293","Panama","Ukraine",2.8,-80.11915156,8.51750797,31.38326469,48.99656673
"2294","Panama","United Arab Emirates",2.6,-80.11915156,8.51750797,54.3001671,23.90528188
"2295","Panama","United Kingdom of Great Britain and Northern Ireland",70.4,-80.11915156,8.51750797,-2.86563164,54.12387156
"2296","Panama","United States of America",1104.6,-80.11915156,8.51750797,-112.4616737,45.6795472
"2297","Panama","Viet Nam",1.6,-80.11915156,8.51750797,106.299147,16.6460167
"2298","Papua New Guinea","Argentina",0.4,145.2074475,-6.46416646,-65.17980692,-35.3813488
"2299","Papua New Guinea","Armenia",11.4,145.2074475,-6.46416646,44.92993276,40.28952569
"2300","Papua New Guinea","Australia",7943,145.2074475,-6.46416646,134.4910001,-25.73288704
"2301","Papua New Guinea","Austria",2.6,145.2074475,-6.46416646,14.1264761,47.58549439
"2302","Papua New Guinea","Bahrain",0.2,145.2074475,-6.46416646,50.54196932,26.04205135
"2303","Papua New Guinea","Belarus",0.8,145.2074475,-6.46416646,28.03209307,53.53131377
"2304","Papua New Guinea","Belgium",3913.6,145.2074475,-6.46416646,4.64065114,50.63981576
"2305","Papua New Guinea","Bosnia and Herzegovina",4.8,145.2074475,-6.46416646,17.76876733,44.17450125
"2306","Papua New Guinea","Canada",466.4,145.2074475,-6.46416646,-98.30777028,61.36206324
"2307","Papua New Guinea","Chile",0.2,145.2074475,-6.46416646,-71.38256213,-37.73070989
"2308","Papua New Guinea","China, Hong Kong SAR",1.4,145.2074475,-6.46416646,114.1138045,22.39827737
"2309","Papua New Guinea","China, mainland",294.8,145.2074475,-6.46416646,103.8190735,36.56176546
"2310","Papua New Guinea","China, Taiwan Province of",148,145.2074475,-6.46416646,120.9542728,23.7539928
"2311","Papua New Guinea","Croatia",31.8,145.2074475,-6.46416646,16.40412899,45.08047631
"2312","Papua New Guinea","Denmark",43.2,145.2074475,-6.46416646,10.02800992,55.98125296
"2313","Papua New Guinea","Egypt",0.4,145.2074475,-6.46416646,29.86190099,26.49593311
"2314","Papua New Guinea","Fiji",28.2,145.2074475,-6.46416646,165.4519543,-17.42858032
"2315","Papua New Guinea","Finland",87.4,145.2074475,-6.46416646,26.2746656,64.49884603
"2316","Papua New Guinea","France",876.6,145.2074475,-6.46416646,-2.76172945,42.17344011
"2317","Papua New Guinea","Germany",14815.6,145.2074475,-6.46416646,10.38578051,51.10698181
"2318","Papua New Guinea","Greece",12,145.2074475,-6.46416646,22.95555794,39.07469623
"2319","Papua New Guinea","India",586.6,145.2074475,-6.46416646,79.6119761,22.88578212
"2320","Papua New Guinea","Indonesia",274.8,145.2074475,-6.46416646,117.2401137,-2.21505456
"2321","Papua New Guinea","Ireland",73,145.2074475,-6.46416646,-8.13793569,53.1754487
"2322","Papua New Guinea","Israel",22.4,145.2074475,-6.46416646,35.00444693,31.46110101
"2323","Papua New Guinea","Italy",1560,145.2074475,-6.46416646,12.07001339,42.79662641
"2324","Papua New Guinea","Japan",1687.4,145.2074475,-6.46416646,138.0308956,37.59230135
"2325","Papua New Guinea","Jordan",840.6,145.2074475,-6.46416646,36.77136104,31.24579091
"2326","Papua New Guinea","Malaysia",614,145.2074475,-6.46416646,109.6976228,3.78986846
"2327","Papua New Guinea","Mongolia",0.2,145.2074475,-6.46416646,103.0529977,46.82681544
"2328","Papua New Guinea","Netherlands",104.6,145.2074475,-6.46416646,5.28144793,52.1007899
"2329","Papua New Guinea","New Caledonia",41.2,145.2074475,-6.46416646,165.6849237,-21.29991806
"2330","Papua New Guinea","New Zealand",1275.8,145.2074475,-6.46416646,171.4849235,-41.81113557
"2331","Papua New Guinea","North Macedonia",3.8,145.2074475,-6.46416646,21.68211346,41.59530893
"2332","Papua New Guinea","Norway",44,145.2074475,-6.46416646,15.34834656,68.75015572
"2333","Papua New Guinea","Philippines",1,145.2074475,-6.46416646,122.8839325,11.77536778
"2334","Papua New Guinea","Poland",4.2,145.2074475,-6.46416646,19.39012835,52.12759564
"2335","Papua New Guinea","Portugal",26.6,145.2074475,-6.46416646,-8.50104361,39.59550671
"2336","Papua New Guinea","Republic of Korea",655.4,145.2074475,-6.46416646,127.8391609,36.38523983
"2337","Papua New Guinea","Russian Federation",1142.2,145.2074475,-6.46416646,96.68656112,61.98052209
"2338","Papua New Guinea","Samoa",42.6,145.2074475,-6.46416646,-172.1648506,-13.75324346
"2339","Papua New Guinea","Serbia",0.2,145.2074475,-6.46416646,20.78958334,44.2215032
"2340","Papua New Guinea","Singapore",164.4,145.2074475,-6.46416646,103.8172559,1.35876087
"2341","Papua New Guinea","Slovenia",12.6,145.2074475,-6.46416646,14.80444238,46.11554772
"2342","Papua New Guinea","South Africa",11.2,145.2074475,-6.46416646,25.08390093,-29.00034095
"2343","Papua New Guinea","Spain",71.2,145.2074475,-6.46416646,-3.64755047,40.24448698
"2344","Papua New Guinea","Sweden",68,145.2074475,-6.46416646,16.74558049,62.77966519
"2345","Papua New Guinea","Switzerland",12.8,145.2074475,-6.46416646,8.20867471,46.79785878
"2346","Papua New Guinea","Thailand",1.8,145.2074475,-6.46416646,101.0028813,15.11815794
"2347","Papua New Guinea","Tunisia",0.6,145.2074475,-6.46416646,9.55288359,34.11956246
"2348","Papua New Guinea","Turkey",2.6,145.2074475,-6.46416646,35.16895346,39.0616029
"2349","Papua New Guinea","Ukraine",15.6,145.2074475,-6.46416646,31.38326469,48.99656673
"2350","Papua New Guinea","United Arab Emirates",0.8,145.2074475,-6.46416646,54.3001671,23.90528188
"2351","Papua New Guinea","United Kingdom of Great Britain and Northern Ireland",288.2,145.2074475,-6.46416646,-2.86563164,54.12387156
"2352","Papua New Guinea","United States of America",12258.4,145.2074475,-6.46416646,-112.4616737,45.6795472
"2353","Peru","Albania",3.6,-74.38242685,-9.15280381,20.04983396,41.14244989
"2354","Peru","Argentina",105.2,-74.38242685,-9.15280381,-65.17980692,-35.3813488
"2355","Peru","Australia",1621,-74.38242685,-9.15280381,134.4910001,-25.73288704
"2356","Peru","Bahamas",7.6,-74.38242685,-9.15280381,-76.62843038,24.29036702
"2357","Peru","Belgium",23360.2,-74.38242685,-9.15280381,4.64065114,50.63981576
"2358","Peru","Brazil",7.4,-74.38242685,-9.15280381,-53.09783113,-10.78777702
"2359","Peru","Bulgaria",45.4,-74.38242685,-9.15280381,25.21552909,42.76890318
"2360","Peru","Canada",10638.6,-74.38242685,-9.15280381,-98.30777028,61.36206324
"2361","Peru","Chile",288,-74.38242685,-9.15280381,-71.38256213,-37.73070989
"2362","Peru","China, Hong Kong SAR",56.4,-74.38242685,-9.15280381,114.1138045,22.39827737
"2363","Peru","China, mainland",52.4,-74.38242685,-9.15280381,103.8190735,36.56176546
"2364","Peru","China, Taiwan Province of",59,-74.38242685,-9.15280381,120.9542728,23.7539928
"2365","Peru","Colombia",12398.4,-74.38242685,-9.15280381,-73.08114582,3.91383431
"2366","Peru","Costa Rica",151.2,-74.38242685,-9.15280381,-84.19208768,9.97634464
"2367","Peru","Croatia",3.6,-74.38242685,-9.15280381,16.40412899,45.08047631
"2368","Peru","Denmark",803.8,-74.38242685,-9.15280381,10.02800992,55.98125296
"2369","Peru","Dominican Republic",2829,-74.38242685,-9.15280381,-70.50568896,18.89433082
"2370","Peru","Ecuador",308.8,-74.38242685,-9.15280381,-78.75201922,-1.42381612
"2371","Peru","Egypt",564.8,-74.38242685,-9.15280381,29.86190099,26.49593311
"2372","Peru","El Salvador",3.8,-74.38242685,-9.15280381,-88.87164469,13.73943744
"2373","Peru","Estonia",19,-74.38242685,-9.15280381,25.54248537,58.67192972
"2374","Peru","Eswatini",80,-74.38242685,-9.15280381,31.4819369,-26.55843045
"2375","Peru","Finland",197.8,-74.38242685,-9.15280381,26.2746656,64.49884603
"2376","Peru","France",6236.6,-74.38242685,-9.15280381,-2.76172945,42.17344011
"2377","Peru","Germany",54768,-74.38242685,-9.15280381,10.38578051,51.10698181
"2378","Peru","Greece",1891.4,-74.38242685,-9.15280381,22.95555794,39.07469623
"2379","Peru","Hungary",0.8,-74.38242685,-9.15280381,19.39559116,47.16277506
"2380","Peru","India",776,-74.38242685,-9.15280381,79.6119761,22.88578212
"2381","Peru","Iran (Islamic Republic of)",11.4,-74.38242685,-9.15280381,54.27407004,32.57503292
"2382","Peru","Ireland",663.8,-74.38242685,-9.15280381,-8.13793569,53.1754487
"2383","Peru","Israel",214.6,-74.38242685,-9.15280381,35.00444693,31.46110101
"2384","Peru","Italy",7921.4,-74.38242685,-9.15280381,12.07001339,42.79662641
"2385","Peru","Japan",3279.6,-74.38242685,-9.15280381,138.0308956,37.59230135
"2386","Peru","Jordan",30.4,-74.38242685,-9.15280381,36.77136104,31.24579091
"2387","Peru","Latvia",34.2,-74.38242685,-9.15280381,24.91235983,56.85085163
"2388","Peru","Malaysia",292.4,-74.38242685,-9.15280381,109.6976228,3.78986846
"2389","Peru","Mexico",4186,-74.38242685,-9.15280381,-102.5234517,23.94753724
"2390","Peru","Morocco",30.4,-74.38242685,-9.15280381,-8.45615795,29.83762955
"2391","Peru","Netherlands",4664.6,-74.38242685,-9.15280381,5.28144793,52.1007899
"2392","Peru","New Zealand",465.8,-74.38242685,-9.15280381,171.4849235,-41.81113557
"2393","Peru","Norway",489.6,-74.38242685,-9.15280381,15.34834656,68.75015572
"2394","Peru","Panama",542.2,-74.38242685,-9.15280381,-80.11915156,8.51750797
"2395","Peru","Philippines",3.8,-74.38242685,-9.15280381,122.8839325,11.77536778
"2396","Peru","Poland",203.6,-74.38242685,-9.15280381,19.39012835,52.12759564
"2397","Peru","Portugal",246.4,-74.38242685,-9.15280381,-8.50104361,39.59550671
"2398","Peru","Qatar",4,-74.38242685,-9.15280381,51.18479632,25.30601188
"2399","Peru","Republic of Korea",9150.2,-74.38242685,-9.15280381,127.8391609,36.38523983
"2400","Peru","Romania",31,-74.38242685,-9.15280381,24.97293039,45.85243127
"2401","Peru","Russian Federation",1340.6,-74.38242685,-9.15280381,96.68656112,61.98052209
"2402","Peru","Saudi Arabia",15.4,-74.38242685,-9.15280381,44.53686271,24.12245841
"2403","Peru","Senegal",4.2,-74.38242685,-9.15280381,-14.4734924,14.36624173
"2404","Peru","Singapore",11.4,-74.38242685,-9.15280381,103.8172559,1.35876087
"2405","Peru","Slovenia",78.4,-74.38242685,-9.15280381,14.80444238,46.11554772
"2406","Peru","South Africa",11.6,-74.38242685,-9.15280381,25.08390093,-29.00034095
"2407","Peru","Spain",1882.8,-74.38242685,-9.15280381,-3.64755047,40.24448698
"2408","Peru","Sweden",12517.8,-74.38242685,-9.15280381,16.74558049,62.77966519
"2409","Peru","Switzerland",203.6,-74.38242685,-9.15280381,8.20867471,46.79785878
"2410","Peru","Turkey",18.2,-74.38242685,-9.15280381,35.16895346,39.0616029
"2411","Peru","Ukraine",0.2,-74.38242685,-9.15280381,31.38326469,48.99656673
"2412","Peru","United Arab Emirates",174.8,-74.38242685,-9.15280381,54.3001671,23.90528188
"2413","Peru","United Kingdom of Great Britain and Northern Ireland",6784.2,-74.38242685,-9.15280381,-2.86563164,54.12387156
"2414","Peru","United States of America",57919.6,-74.38242685,-9.15280381,-112.4616737,45.6795472
"2415","Peru","Venezuela (Bolivarian Republic of)",0.2,-74.38242685,-9.15280381,-66.18184123,7.12422421
"2416","Peru","Viet Nam",10,-74.38242685,-9.15280381,106.299147,16.6460167
"2417","Philippines","Australia",0.2,122.8839325,11.77536778,134.4910001,-25.73288704
"2418","Philippines","Canada",1.2,122.8839325,11.77536778,-98.30777028,61.36206324
"2419","Philippines","France",0.2,122.8839325,11.77536778,-2.76172945,42.17344011
"2420","Philippines","Japan",4.6,122.8839325,11.77536778,138.0308956,37.59230135
"2421","Philippines","New Zealand",0.2,122.8839325,11.77536778,171.4849235,-41.81113557
"2422","Philippines","Singapore",0.2,122.8839325,11.77536778,103.8172559,1.35876087
"2423","Philippines","United States of America",1.2,122.8839325,11.77536778,-112.4616737,45.6795472
"2424","Poland","Austria",1,19.39012835,52.12759564,14.1264761,47.58549439
"2425","Poland","Belarus",11,19.39012835,52.12759564,28.03209307,53.53131377
"2426","Poland","Belgium",0.2,19.39012835,52.12759564,4.64065114,50.63981576
"2427","Poland","Bulgaria",116.4,19.39012835,52.12759564,25.21552909,42.76890318
"2428","Poland","Canada",0.4,19.39012835,52.12759564,-98.30777028,61.36206324
"2429","Poland","Croatia",0.6,19.39012835,52.12759564,16.40412899,45.08047631
"2430","Poland","Czechia",204,19.39012835,52.12759564,15.31240163,49.73341233
"2431","Poland","Dominica",7.2,19.39012835,52.12759564,-61.357726,15.4394702
"2432","Poland","Estonia",0.4,19.39012835,52.12759564,25.54248537,58.67192972
"2433","Poland","Finland",0.6,19.39012835,52.12759564,26.2746656,64.49884603
"2434","Poland","France",21,19.39012835,52.12759564,-2.76172945,42.17344011
"2435","Poland","Germany",150.4,19.39012835,52.12759564,10.38578051,51.10698181
"2436","Poland","Greece",3.4,19.39012835,52.12759564,22.95555794,39.07469623
"2437","Poland","Hungary",14.4,19.39012835,52.12759564,19.39559116,47.16277506
"2438","Poland","Iran (Islamic Republic of)",0.6,19.39012835,52.12759564,54.27407004,32.57503292
"2439","Poland","Iraq",0.2,19.39012835,52.12759564,43.74353149,33.03970582
"2440","Poland","Ireland",5.2,19.39012835,52.12759564,-8.13793569,53.1754487
"2441","Poland","Italy",1.2,19.39012835,52.12759564,12.07001339,42.79662641
"2442","Poland","Latvia",248.8,19.39012835,52.12759564,24.91235983,56.85085163
"2443","Poland","Lithuania",220.4,19.39012835,52.12759564,23.88719355,55.32610984
"2444","Poland","Mauritania",0.2,19.39012835,52.12759564,-10.34779815,20.25736706
"2445","Poland","Netherlands",23.2,19.39012835,52.12759564,5.28144793,52.1007899
"2446","Poland","Norway",0.2,19.39012835,52.12759564,15.34834656,68.75015572
"2447","Poland","Portugal",0.2,19.39012835,52.12759564,-8.50104361,39.59550671
"2448","Poland","Qatar",0.2,19.39012835,52.12759564,51.18479632,25.30601188
"2449","Poland","Romania",180.8,19.39012835,52.12759564,24.97293039,45.85243127
"2450","Poland","Russian Federation",56.4,19.39012835,52.12759564,96.68656112,61.98052209
"2451","Poland","Saudi Arabia",5.4,19.39012835,52.12759564,44.53686271,24.12245841
"2452","Poland","Serbia",1.2,19.39012835,52.12759564,20.78958334,44.2215032
"2453","Poland","Slovakia",54.6,19.39012835,52.12759564,19.47905218,48.70547528
"2454","Poland","Slovenia",2.6,19.39012835,52.12759564,14.80444238,46.11554772
"2455","Poland","Spain",1,19.39012835,52.12759564,-3.64755047,40.24448698
"2456","Poland","Sweden",3.4,19.39012835,52.12759564,16.74558049,62.77966519
"2457","Poland","Ukraine",1224.8,19.39012835,52.12759564,31.38326469,48.99656673
"2458","Poland","United Kingdom of Great Britain and Northern Ireland",15.2,19.39012835,52.12759564,-2.86563164,54.12387156
"2459","Poland","United States of America",3.2,19.39012835,52.12759564,-112.4616737,45.6795472
"2460","Poland","Uzbekistan",0.4,19.39012835,52.12759564,63.14001528,41.75554225
"2461","Portugal","Angola",4.6,-8.50104361,39.59550671,17.53736768,-12.29336054
"2462","Portugal","Australia",0.6,-8.50104361,39.59550671,134.4910001,-25.73288704
"2463","Portugal","Belgium",4,-8.50104361,39.59550671,4.64065114,50.63981576
"2464","Portugal","Cabo Verde",33.2,-8.50104361,39.59550671,-23.9598882,15.95523324
"2465","Portugal","Canada",1.2,-8.50104361,39.59550671,-98.30777028,61.36206324
"2466","Portugal","China, Hong Kong SAR",0.2,-8.50104361,39.59550671,114.1138045,22.39827737
"2467","Portugal","China, Macao SAR",0.2,-8.50104361,39.59550671,113.5093212,22.22311688
"2468","Portugal","China, mainland",1.8,-8.50104361,39.59550671,103.8190735,36.56176546
"2469","Portugal","Congo",0.4,-8.50104361,39.59550671,15.21965762,-0.83787463
"2470","Portugal","Czechia",1.4,-8.50104361,39.59550671,15.31240163,49.73341233
"2471","Portugal","Estonia",0.2,-8.50104361,39.59550671,25.54248537,58.67192972
"2472","Portugal","France",62.2,-8.50104361,39.59550671,-2.76172945,42.17344011
"2473","Portugal","Germany",34.2,-8.50104361,39.59550671,10.38578051,51.10698181
"2474","Portugal","Greece",17.4,-8.50104361,39.59550671,22.95555794,39.07469623
"2475","Portugal","Guinea-Bissau",1.2,-8.50104361,39.59550671,-14.94972445,12.04744948
"2476","Portugal","Hungary",0.2,-8.50104361,39.59550671,19.39559116,47.16277506
"2477","Portugal","Italy",0.8,-8.50104361,39.59550671,12.07001339,42.79662641
"2478","Portugal","Jordan",2.2,-8.50104361,39.59550671,36.77136104,31.24579091
